Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
a2c0a42e-b607-1b92-e155-9a07c7f1b535,1951-06-08,,999-63-8832,S99941105,X17992419X,Mrs.,Bernie827,Cherise743,Frami345,,Hayes766,M,white,nonhispanic,F,Lancaster  California  US,224 Jones Brook Apt 62,Lincoln,California,Placer County,6077,95207,38.95609351273765,-121.32992433118332,155156.13,308906.49,130662
5f2fac51-8bbc-69a4-73ef-ef5eded4bf19,1943-04-03,2010-05-11,999-88-7706,S99945730,X1909610X,Mr.,Donnell534,Silas208,Rau926,,,M,white,hispanic,M,East Los Angeles  California  US,197 Reichert Haven,Compton,California,Los Angeles County,6037,90220,33.82098768745361,-118.25259939975668,224139.61,325711.50,58232
6fc72531-df3a-5db2-2a03-87d4d8383d69,2003-08-22,,999-95-7471,S99940367,X71673855X,Ms.,Patricia625,Caridad510,Godínez202,,,,hawaiian,hispanic,F,Roseau  Saint George  DM,577 Blick Highlands Apt 12,Bay Point,California,Contra Costa County,6013,94565,38.02255141568259,-121.90006622648859,153657.76,216951.73,57494
4d9f3b3b-d09e-3e92-f317-45310268ddf5,1943-07-06,,999-20-8469,S99985057,X69974996X,Mrs.,Terrilyn343,Michaele314,Funk324,,Lemke654,M,other,nonhispanic,F,Bakersfield  California  US,192 Schimmel Common,Tracy,California,San Joaquin County,6077,95377,37.721566643137784,-121.55687641061604,1626575.54,740743.75,66241
0458270f-8b58-5565-e9b6-b228dafdacaf,1974-02-03,,999-91-8627,S99942728,X39542047X,Mrs.,María842,Lorena247,Galindo802,,Cazares77,M,white,hispanic,F,La Paz  Baja California  MX,727 Lockman Arcade Suite 71,Hermosa Beach,California,Los Angeles County,6037,90254,33.871748620947685,-118.36589603859622,477884.27,1447758.52,125206
d0aeabbf-201f-73f4-6465-367ecafe7186,1993-03-08,,999-17-5642,S99958195,X75148311X,Mr.,Lee268,,Goodwin327,,,S,asian,hispanic,M,San Diego  California  US,219 Terry Burg Unit 59,Lake Elsinore,California,Riverside County,6065,92584,33.725170122407754,-117.49688915855113,22368.98,112451.92,155458
15cafd9d-aa74-8878-58ce-42cb38f26118,2010-06-16,,999-29-9628,,,,Hester117,Rosaline65,Crist667,,,,asian,nonhispanic,F,Incheon  Incheon  KR,710 Hickle Boulevard Apt 72,Long Beach,California,Los Angeles County,6059,90740,33.79799207394926,-118.11372862073637,387868.19,230226.84,49292
da8d29e3-fc34-f10f-1e70-85368c4655ae,2019-05-19,,999-70-6609,,,,Krissy321,,Satterfield305,,,,black,nonhispanic,F,Shasta Lake  California  US,725 Dickinson Esplanade Unit 12,Pasadena,California,Los Angeles County,6037,91105,34.23691392327932,-118.24759716995068,20962.94,569.81,699966
73d7c700-92de-aa97-2697-b2df38eb84be,2017-10-30,,999-16-9543,,,,Mariela993,,Bailey598,,,,white,nonhispanic,F,Los Angeles  California  US,1095 Kutch Arcade,San Diego,California,San Diego County,6073,92119,32.63393763488452,-117.03162663716091,23514.81,0.00,169343
0db4d7d8-a976-5c70-dc2d-e71c589c340f,2017-11-25,,999-85-4280,,,,Amalia471,Elsa29,Bustos920,,,,white,hispanic,F,Caguas  Puerto Rico  PR,558 McLaughlin Wall,Los Angeles,California,Los Angeles County,6037,90068,34.1068762564256,-118.23106391370249,1450.00,28123.35,26650
71e3152d-2122-cb17-d2f9-c142e0e4a7fc,1943-04-03,1988-05-02,999-48-2715,S99925829,X75663157X,Mr.,Rich940,Anton902,Cassin499,,,M,white,hispanic,M,Los Angeles  California  US,294 Lesch Overpass Unit 35,Compton,California,Los Angeles County,6037,90059,33.8845908551242,-118.1676636997153,251483.89,23252.24,58232
37342aba-34cf-7916-4a58-7d87266a1730,2004-05-05,,999-78-7261,S99938727,X43965162X,Ms.,Margaret865,Lizzie15,Krajcik437,,,,white,hispanic,F,Encinitas  California  US,981 Klein Ranch Unit 63,El Cajon,California,San Diego County,6073,92020,32.848705038880354,-116.97535859699599,5897.98,54672.01,44451
4f669a95-6f88-6759-65f3-009e9492ca79,2013-11-16,,999-89-2944,,,,Estela596,Norene941,Leannon79,,,,other,nonhispanic,F,Kings Beach  California  US,352 Krajcik Terrace Apt 25,Riverdale,California,Fresno County,6019,93656,36.457758550336955,-119.89138483687456,4008.06,52788.57,32079
d950f402-c10f-068d-14ed-2c890f9ffc36,2024-06-26,,999-17-1545,,,,Geneva168,Mike230,Sporer811,,,,white,nonhispanic,F,Fresno  California  US,1071 MacGyver Viaduct,Stockton,California,San Joaquin County,6077,95231,37.9968846704885,-121.10828032955939,3433.46,2262.79,60932
371fabbc-668e-ea19-a5dd-42824c079825,1990-06-08,,999-84-5011,S99966278,X88626041X,Mrs.,Maryanne663,,Harber290,,Marvin195,M,asian,nonhispanic,F,Valinda  California  US,666 Murray Route Unit 46,Morgan Hill,California,Santa Clara County,6085,95037,37.0831714024618,-121.55014337774195,273341.74,791195.81,171919
b41da144-faf6-efc6-2442-f4f8cea02021,1992-11-01,,999-22-1739,S99939539,X38186873X,Mrs.,Reyna401,Oscar384,Gerhold939,,Abbott774,M,asian,nonhispanic,F,San Marcos  California  US,698 Tillman Vista,Newark,California,Alameda County,6001,94560,37.51988767207348,-121.99168894946872,113879.72,841279.58,44719
3e2e5381-04d7-35b1-7854-1acb2c0c6399,2021-11-01,,999-58-4374,,,,Milo271,,Herman763,,,,white,nonhispanic,M,Parkway  California  US,796 Wintheiser Loaf,Patterson,California,Stanislaus County,6099,95363,37.494276772387295,-121.15075445065982,700.00,10091.21,39073
7afba711-21cb-7683-a401-d43ce6884a46,2025-04-04,,999-35-9963,,,,Patricio639,Vicente970,Vergara204,,,,white,hispanic,M,San Juan  Puerto Rico  PR,230 Kling Grove,Manteca,California,San Joaquin County,6077,95330,37.79573228921532,-121.21547831951848,4284.95,0.00,135558
2ff63423-481d-3ca2-ec8a-d043a4c0153d,1947-02-02,,999-54-2580,S99939647,X70508299X,Mr.,Emile522,Salvador46,Kreiger457,,,M,white,nonhispanic,M,Montebello  California  US,189 Huels Street,Yosemite Lakes,California,Madera County,,00000,37.195151620152814,-119.78454546180674,462810.84,860583.33,27409
36ca3f9d-9c66-be3d-9096-56af29597f9e,1998-11-22,,999-27-9368,S99973905,X84956594X,Ms.,Yee761,,Schaefer657,,,,other,nonhispanic,F,Rancho Palos Verdes  California  US,422 Russel Neck,Los Angeles,California,Los Angeles County,6037,90035,34.11339150488645,-118.35019204112628,108350.06,432593.85,187611
a6158331-0492-225f-661a-4eb7da92367e,2009-05-26,,999-97-2270,S99942069,,,Adeline686,Latrina689,Ward668,,,,white,hispanic,F,Escondido  California  US,761 Fritsch Green Suite 22,Vallejo,California,Solano County,6095,94534,38.15138317269388,-122.20949038439093,5050.00,321016.53,20909
ae108b98-f6f1-7d3b-a581-0cba8d591093,1989-05-17,,999-36-5518,S99952320,X14409042X,Mr.,Olen518,,Hahn503,,,D,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,722 Gislason Avenue Unit 83,Lodi,California,San Joaquin County,6077,95240,38.12533823345553,-121.41811707979228,8316.04,228301.14,2746
31c50df5-3230-6eed-2f90-67bdfc79eb00,1967-06-17,,999-22-3076,S99981781,X68065283X,Mrs.,Hilde556,Nelly786,Macejkovic424,,Will178,M,white,nonhispanic,F,Dana Point  California  US,753 Kerluke Lock,Moreno Valley,California,Riverside County,6065,92507,34.01323645468022,-117.23291244083384,24972.56,1389759.52,12748
9dac5808-9642-e497-3dab-06b5ab772c4c,2016-06-12,,999-26-7752,,,,Eleanor470,Afton574,Hagenes547,,,,black,nonhispanic,F,Vallejo  California  US,739 Volkman Ranch,Pleasanton,California,Alameda County,6001,94586,37.58447301617776,-121.89102190844307,43540.44,3872.78,146802
284566c0-a1b7-456e-04ee-9d9a809faf87,1943-04-03,,999-44-1123,S99955367,X40159958X,Mr.,Winston220,Lou594,Friesen796,,,M,white,hispanic,M,Los Angeles  California  US,801 Hamill Dale,Compton,California,Los Angeles County,6037,90059,33.82484140188731,-118.13569365621431,331390.96,123335.17,58232
d41b3639-6595-6dd3-dcd8-b8f1ddb24f40,1958-10-22,,999-82-6886,S99933590,X22526860X,Mr.,Leslie90,Wilson960,Kertzmann286,,,S,white,nonhispanic,M,Downey  California  US,812 Langosh Arcade Unit 62,Elk Grove,California,Sacramento County,6067,95829,38.387556788099786,-121.32196734671156,167433.79,144216.61,119042
3ced8479-1679-b891-2565-5f209eaf32c6,1999-08-14,,999-84-5626,S99926482,X28058027X,Ms.,Cleta89,Sharyl439,Cassin499,,,,white,nonhispanic,F,Ontario  California  US,756 Gutmann Brook,San Francisco,California,San Francisco County,6075,94110,37.81473750443742,-122.41811227581867,6847.47,306601.59,18068
e3888c35-cd3a-7d08-bca3-fafb919dca50,1985-10-31,,999-61-9281,S99919866,X37368303X,Mr.,Elbert916,Otis335,Effertz744,,,S,white,nonhispanic,M,Sunnyvale  California  US,630 Watsica Annex Apt 35,Monterey Park,California,Los Angeles County,6037,91755,34.054052662304244,-118.10846450876883,108185.61,3815.97,98560
90e64207-539a-4498-f530-8276aa223f97,1989-02-04,,999-42-9733,S99924667,X18901887X,Mr.,Brady998,Maximo817,Murray856,,,M,white,nonhispanic,M,Tamalpais-Homestead Valley  California  US,662 Kirlin Burg Suite 29,San Diego,California,San Diego County,6073,92118,32.724318004306916,-117.09582404241421,107843.91,18727.19,129587
f3886536-ca86-61bc-a50c-f694a58c6e58,1973-05-29,,999-76-1158,S99917730,X35509126X,Mrs.,Janie347,Verna758,Leuschke194,,Kiehn525,M,asian,nonhispanic,F,San Jose  California  US,1072 Jast Terrace Unit 40,San Jose,California,Santa Clara County,6085,95139,37.34447400486614,-121.94257025233219,498950.22,402939.29,84569
dd2d686f-6891-7a5b-2c2a-5448621082a9,1976-01-05,,999-49-8385,S99966619,X41184700X,Mr.,Eloy929,Levi940,Spencer878,,,M,asian,nonhispanic,M,Santa Paula  California  US,495 Bartoletti Flat Unit 74,Santa Clara,California,Santa Clara County,6085,95050,37.35431030372613,-121.97888384220896,23140.82,1290982.40,22351
1d4a2535-a17a-e31e-73ac-a9a0a1d8332f,1956-12-11,,999-14-5051,S99916509,X35047215X,Mr.,Scott935,Dexter530,Haley279,,,S,white,hispanic,M,Sacramento  California  US,419 Bauch Passage Suite 42,El Centro,California,Imperial County,6025,92251,32.77488814292661,-115.56277574554045,741058.51,472003.75,47934
cbacdee5-e986-f09e-d969-cc92b60e84fe,1997-10-08,,999-61-7575,S99939576,X43746661X,Mrs.,Mechelle851,Vanna750,Williamson769,,Gutkowski940,M,white,nonhispanic,F,East Los Angeles  California  US,928 Collier Lane,San Diego,California,San Diego County,6073,91911,32.705184290884986,-117.12818078365997,139522.97,736878.19,119184
5638d266-20de-c1db-8f09-8b1fe50c7190,2014-07-13,,999-94-9792,,,,Kris249,Ramon749,Kessler503,,,,white,nonhispanic,M,Los Angeles  California  US,691 Macejkovic Pathway,Burney,California,Shasta County,6089,96013,41.02357723750571,-121.71229084613923,40197.98,11714.24,95125
898080c7-4ee4-b4ab-7bc6-0009a9a94a0b,2016-09-09,,999-15-7070,,,,Victoria535,,Trejo396,,,,black,nonhispanic,F,Bayamon  Puerto Rico  PR,263 Donnelly Fort,San Luis Obispo,California,San Luis Obispo County,6079,93401,35.31140522846825,-120.73572130994027,1350.00,34002.26,1985
9fd7d777-cfbc-c3da-c8fc-8e41ec0240e6,1981-10-21,,999-36-2794,S99976334,X55757800X,Mrs.,Kathey482,Elyse324,Grant908,,Jerde200,D,white,nonhispanic,F,Susanville  California  US,989 Ebert Lock Unit 77,Tracy,California,San Joaquin County,6077,95376,37.627043706035884,-121.5303827461844,612176.89,1274791.77,53900
d103a0a6-62ef-998b-ff4e-2e56e7cfa8c9,1996-05-25,,999-45-2174,S99998753,X74276026X,Mrs.,Sonia106,Zelma45,Marvin195,,Stoltenberg489,M,white,nonhispanic,F,Simi Valley  California  US,159 Weimann Ranch,Apple Valley,California,San Bernardino County,6071,92345,34.540761062976884,-117.1730399403305,186507.69,251880.93,79566
9073acee-a46e-e3ab-96b3-a2e559c834c6,2019-12-20,,999-99-4765,,,,Adelia946,Chloe501,Renner328,,,,black,hispanic,F,San Martin  California  US,436 Purdy Rapid,Los Angeles,California,Los Angeles County,6037,90038,34.28514010080741,-118.50226410001922,9653.67,313.91,86672
77fcb7e6-be79-e0b2-63f8-130676cc64c6,1986-05-07,,999-49-5909,S99957315,X37514570X,Mr.,Teodoro374,Nicolás801,Olivera810,,,D,white,hispanic,M,Gaudalajara  Jalisco  MX,444 Block Pathway Unit 52,Los Angeles,California,Los Angeles County,6037,91604,34.00012414263307,-118.250020246267,73737.03,146426.09,28028
0c9bda0e-81b9-054f-45db-98932da3b14e,1991-06-25,,999-93-5000,S99956758,X11626944X,Mrs.,Cecil300,,Koch169,,Erdman779,M,white,nonhispanic,F,Fremont  California  US,752 Herman Rue Apt 74,San Diego,California,San Diego County,6073,92123,32.53491850835031,-117.00638928318023,235163.32,782248.83,179997
4623b952-f5f3-b044-075e-0f74ed3811db,1970-11-14,,999-15-9520,S99936584,X36974932X,Mr.,Demarcus108,Nathan164,Metz686,,,S,asian,nonhispanic,M,Costa Mesa  California  US,335 Pagac Path,San Jose,California,Santa Clara County,6085,95050,37.21860721277337,-121.96464810226348,109289.29,250005.47,334002
8e2df7cf-8b52-d3f0-8994-5e6906369132,2013-09-14,,999-11-2427,,,,Manuela585,María Cristina383,Pichardo350,,,,white,hispanic,F,Lima  Lima Province  PE,667 Sawayn Port,Santa Cruz,California,Santa Cruz County,6087,95064,37.0012585788133,-122.0751183017971,1462.88,41535.01,35469
9ff952ef-77f1-6761-17df-222c9f20bc02,1927-11-17,1996-03-19,999-24-3916,S99981017,X48997350X,Mr.,Ronny764,King743,Dickinson688,,,M,white,nonhispanic,M,Fairfield  California  US,577 Haag Burg,Coronado,California,San Diego County,6073,92135,32.673364347849244,-117.21813554125538,82561.80,1723668.69,12361
a198b3df-de6d-e13e-a3c4-b41b495a3ab0,1958-05-07,,999-97-3481,S99966362,X85201939X,Mrs.,Tommye961,Dani520,Berge125,,Leuschke194,M,white,nonhispanic,F,Los Angeles  California  US,667 Hahn Passage Unit 21,Los Angeles,California,Los Angeles County,6037,90001,34.020130637730674,-118.2738323308263,16204.24,734548.85,22540
30554822-2741-a89a-0549-2917e406723f,1979-03-11,,999-54-6047,S99997089,X70507989X,Mrs.,Magdalena964,Margarita164,Ruelas156,,Bueno515,M,black,hispanic,F,Portsmouth  Saint John Parish  DM,547 Mills Terrace,Oceanside,California,San Diego County,6073,92054,33.22286129861028,-117.43347873977255,15001.04,1693888.39,21260
58253d9d-3606-4a8a-fcf1-23a0113f25d1,1997-12-06,,999-27-2643,S99964652,X42058999X,Mr.,Heriberto162,Armando772,Prohaska837,,,M,hawaiian,nonhispanic,M,Sunnyvale  California  US,388 Wisoky Mall,Pacifica,California,San Mateo County,6081,94044,37.563970951122,-122.50500352427831,57573.21,191173.72,29060
6bdede61-49b4-3d80-2f83-7ce3d600a86d,1972-05-26,1998-07-16,999-99-7590,S99935445,X27728390X,Mr.,Juan Carlos348,José Eduardo181,Zarate81,,,,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,163 Zboncak Harbor Suite 75,Los Angeles,California,Los Angeles County,6037,90011,34.0070592481729,-118.34186736699618,12553.04,1098091.19,16022
af9abac5-6511-90f9-33f2-d0317403c61e,1997-12-23,,999-55-3030,S99946166,X40370173X,Ms.,Sherryl893,Jone716,Paucek755,,,S,white,nonhispanic,F,Los Angeles  California  US,688 Kreiger Road,Ukiah,California,Mendocino County,6045,95482,39.11811153157326,-123.21440764598424,919702.90,535248.50,67048
2012342f-45c2-0061-31f7-8e10fef24b66,2001-09-28,,999-27-3751,S99944751,X67323086X,Ms.,Débora815,María Eugenia578,Mota271,,,,black,hispanic,F,La Paz  Baja California  MX,684 O'Conner Junction Suite 22,Stockton,California,San Joaquin County,6077,95210,38.17709462306108,-121.42855532027346,6998.87,1068130.11,15557
84eaed7b-b8e4-501b-4d23-d1c5eca1df9d,2024-10-04,,999-64-6989,,,,Monet875,Carylon722,Murazik203,,,,white,hispanic,F,Fowler  California  US,151 Keebler Track,San Diego,California,San Diego County,6073,91914,32.68388840041485,-117.12689003401867,7790.30,243.68,97128
b79cc014-b547-b25d-da1c-aa71c4c54494,1969-10-16,2025-10-23,999-89-2782,S99983251,X43994878X,Mr.,Cristian531,Teodoro374,Espinosa298,,,S,white,hispanic,M,Wesley  Saint Andrew Parish  DM,431 Willms Trail,Los Angeles,California,Los Angeles County,6037,90291,34.07427884531746,-118.19567320117763,328967.65,2543863.10,65933
fd8c510b-8007-d6ff-b5f7-a78a16b95c4d,1927-11-17,1967-03-19,999-39-4105,S99968204,X68013459X,Mr.,Booker670,,Padberg411,,,M,white,nonhispanic,M,Palmdale  California  US,806 Spencer Bridge,Coronado,California,San Diego County,6073,92135,32.65124266268175,-117.18542454197042,7313.52,223489.28,12361
e8b6ed8b-f1c4-1fa9-eb24-4f9a72615e89,1964-04-23,,999-47-3359,S99960982,X18716791X,Mr.,Samuel331,Roberto515,Guajardo157,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,1066 Hickle Forge Unit 72,Sacramento,California,Sacramento County,6067,95814,38.384701704164414,-121.39486803511741,64790.33,278876.98,55204
7f7b703f-0d34-6051-abe4-02c9797c8085,1972-05-26,2010-03-28,999-12-4099,S99938469,X1109091X,Mr.,Rubén780,Mateo562,Téllez750,,,M,white,hispanic,M,Santiago  Santiago Province  CL,205 Goldner Gate Suite 31,Los Angeles,California,Los Angeles County,6037,91344,34.07989334398689,-118.33773013927117,12383.31,280266.50,16022
c5443597-081a-54c4-b358-ab81c19b2d3c,2006-09-20,,999-68-9691,S99919012,,Ms.,Benita195,Karima879,Dach178,,,,native,nonhispanic,F,Fairfield  California  US,791 Schaefer Alley,Santa Cruz,California,Santa Cruz County,6087,95062,37.06531009846791,-122.12949962510199,529147.90,392205.20,80411
3c5cf5fb-8c46-d6b1-cf0c-4b5e1fa27448,1973-12-26,,999-82-5282,S99997909,X59126861X,Ms.,Leisa54,Mitzi535,Grimes165,,,S,black,hispanic,F,Lodi  California  US,1052 Mraz Overpass Apt 80,Los Angeles,California,Los Angeles County,6037,90094,34.248804199608436,-118.23049164143329,992907.54,596878.00,55781
2e557b0a-cb60-7f04-d1f6-7dbfd9816d69,1955-08-05,,999-63-8117,S99967011,X6896566X,Mr.,Tod265,,Beatty507,,,S,white,nonhispanic,M,Napa  California  US,266 Dietrich Park,Anaheim,California,Orange County,6059,92806,33.78239439100495,-117.88807642417648,132169.88,339004.55,570665
52ac056e-9aa8-a045-28dc-929f8c772cb4,1967-03-30,,999-17-8648,S99984789,X44665719X,Ms.,Makeda237,Deloris888,Kirlin939,,,S,asian,nonhispanic,F,Santa Clarita  California  US,128 Dicki Park,Dana Point,California,Orange County,6059,92677,33.38845603252755,-117.64814712771911,768240.57,643129.29,63641
4aea06d0-7699-bd61-7b3e-8cf3e97aacf2,2018-01-20,,999-34-6556,,,,Steve819,Roderick835,Koepp521,,,,white,nonhispanic,M,Ashland  California  US,688 Pouros Street,Stockton,California,San Joaquin County,6077,95210,37.953948355745354,-121.37659856015713,1455.18,16809.68,14546
1eb7de6b-f023-c771-3ecb-6373638c288e,1927-11-17,1966-03-22,999-49-1931,S99926744,X3985800X,Mr.,Dong972,Tom274,Turcotte120,,,M,white,nonhispanic,M,Los Angeles  California  US,748 Kulas Flat,Coronado,California,San Diego County,6073,92135,32.70617398800881,-117.24292316978035,8092.90,259032.84,12361
92ec3908-155e-c4b4-f0a8-d902e9c75ac3,1983-01-23,,999-91-5817,S99922538,X16340891X,Mr.,Issac619,Daniel959,Lakin515,,,M,white,hispanic,M,Suisun City  California  US,283 Wolf Lane Suite 96,Santa Rosa,California,Sonoma County,6097,95472,38.50066303136277,-122.7134686218556,942885.66,579016.42,50452
4acad678-fc70-a298-3179-93424272cf6b,1996-02-15,,999-31-6585,S99996130,X11754729X,Mr.,Jesús825,Antonio44,Villalpando154,,,M,white,hispanic,M,Caguas  Puerto Rico  PR,430 Schultz Passage,Costa Mesa,California,Orange County,6059,92614,33.65941643342712,-117.88548289296861,44541.53,78116.18,43757
e29b2c97-d73c-8387-cb5d-6c26b53638c4,2001-08-29,,999-82-6557,S99985519,X75594390X,Mr.,Chase54,Garland107,Parisian75,,,,asian,nonhispanic,M,Sacramento  California  US,814 Barrows Parade Suite 43,Los Angeles,California,Los Angeles County,6037,90011,34.26263140564125,-118.56970643317422,8723.03,911595.74,16806
511c4def-03f4-732e-303c-beb4d0432385,1972-05-26,,999-55-9348,S99968016,X64645104X,Mr.,Diego848,Luis923,Meléndez48,,,S,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,693 Von Junction,Los Angeles,California,Los Angeles County,6037,90731,34.16991982667637,-118.20533321590112,17476.29,563535.58,16022
5f77285a-6cbf-b3c5-64f4-679d275bde2e,1969-10-16,,999-38-1348,S99999439,X36955473X,Mr.,Ramiro608,,Paredes726,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,127 Kunze Camp,Los Angeles,California,Los Angeles County,6037,90033,33.82526500919111,-118.3019077402127,460109.61,71903.33,65933
4d2cd6ae-eb67-38be-ac81-1761ba0154db,1974-12-14,,999-60-8997,S99992470,X62090735X,Mr.,Giovanni385,,Mayert710,,,D,white,hispanic,M,Westminster  California  US,232 Nienow Byway Apt 8,Coachella,California,Riverside County,6065,92236,33.49451126264187,-116.06683186853138,136405.56,19197.93,49442
395cb3ee-3beb-79e7-d1f0-b70e65b5a828,1967-08-25,,999-33-9810,S99943954,X62064190X,Mr.,Francis500,Levi940,Hills818,,,M,white,nonhispanic,M,Elk Grove  California  US,783 Hills Club,Redwood City,California,San Mateo County,6081,94065,37.45951397839312,-122.27750917079163,204933.23,29711.16,61263
57f45316-3f7a-bf70-d88a-fca241f5b669,1985-07-15,,999-22-8940,S99917729,X41103736X,Mrs.,Delinda651,,Trantow673,,Luettgen772,M,white,nonhispanic,F,Santa Clarita  California  US,220 Medhurst Dale,Encinitas,California,San Diego County,6073,92007,33.021094161365845,-117.28416742322217,10313.13,637228.94,1446
0b6696ee-ad83-20c2-ed4a-1381e33931fe,2011-12-12,,999-55-8946,,,,Octavio643,Diego848,Rodarte647,,,,asian,hispanic,M,Juarez  Chihuahua  MX,864 Bruen Divide,Mojave,California,Kern County,6029,93501,35.09281674982483,-118.21518815728908,2600.00,44859.65,25659
6fe2b8c1-ae15-5f0a-9ab9-704a2f2726da,1973-11-04,,999-64-9839,S99958483,X23410185X,Mrs.,Elodia940,,Turcotte120,,Farrell962,M,white,nonhispanic,F,Ladera  California  US,360 Sanford Parade Unit 87,Burbank,California,Los Angeles County,6037,91506,34.149636525940906,-118.39562833112004,14993.56,1060969.15,5338
278d7a64-4107-c6b8-a6d7-557fccd7f729,1992-02-04,,999-71-8162,S99932481,X7068212X,Mr.,Ward668,Hank686,King743,,,M,other,nonhispanic,M,Tamalpais-Homestead Valley  California  US,764 Bednar Quay,Sacramento,California,Sacramento County,6067,95841,38.51773343461636,-121.36886064037543,377653.22,568981.50,92224
c37d27cc-8ecb-18e3-d341-392b486f1f6d,2006-05-09,,999-28-9599,S99925521,,Ms.,Pa577,Crysta430,Hartmann983,,,,white,hispanic,F,Fontana  California  US,189 Schulist Promenade Unit 25,Redlands,California,San Bernardino County,6071,92374,34.073280180571125,-117.16014019556873,19203.74,935573.00,142641
fe8431ec-f5a8-ea79-0012-4e417f4f2019,2010-12-23,,999-83-7848,,,,Rosenda12,,Simonis280,,,,white,nonhispanic,F,Oceanside  California  US,561 Friesen Club Suite 24,San Diego,California,San Diego County,6073,92103,33.031568531806954,-117.29875251897174,59867.67,26218.82,161366
53b432fb-ec76-790c-286b-0e459d60f032,2001-03-17,,999-53-5979,S99950007,X51290867X,Mr.,Daren950,Drew592,Volkman526,,,,black,hispanic,M,Chico  California  US,265 McLaughlin Promenade,Los Angeles,California,Los Angeles County,6037,90247,33.95122922682722,-118.20829116591895,107859.81,850256.01,46484
ff6a3b22-be25-3244-1d3e-4e84c2886ddd,1965-12-04,,999-76-6074,S99976555,X107129X,Mrs.,María Elena653,Mariana775,Jaime666,,Valladares149,D,white,hispanic,F,La Paz  Baja California  MX,770 Hansen Wynd Unit 85,Los Angeles,California,Los Angeles County,6037,91311,34.02332754837774,-118.37504227242852,393535.83,695213.08,128608
acc029d0-776c-1904-3807-f4c9a180a211,1997-10-08,,999-39-3338,S99982387,X1397507X,Mrs.,Jodi410,,Kuhlman484,,Roberts511,M,white,nonhispanic,F,Pleasanton  California  US,728 Mayer Heights,San Diego,California,San Diego County,6073,92139,32.96127184812978,-117.00052899528634,7603.69,205173.29,1096
9a7d827c-b096-564f-f58b-6e591fe755ea,2012-05-29,,999-79-5975,,,,Sydney660,Enrique929,Jenkins714,,,,asian,nonhispanic,M,Haiphong  Kiến An  VN,368 Sporer Fort,San Clemente,California,Orange County,6059,92672,33.458650701454424,-117.55720865801852,77425.43,0.00,71752
8659b70d-461c-a5ca-3536-821365d75b5f,2002-02-16,,999-51-2939,S99938799,X40145153X,Mr.,Alejandro916,Sergio619,Barreto785,,,,asian,hispanic,M,La Paz  Baja California  MX,324 Braun Vista Apt 95,Montebello,California,Los Angeles County,6037,90640,34.02807872294208,-118.06303062746801,16912.51,914977.30,33902
7b431e1e-73c8-e6ca-30e7-136e89919ad6,2007-03-28,,999-86-7262,S99992311,,Ms.,Quiana329,Nichol11,Metz686,,,,white,nonhispanic,F,Trinity County  California  US,858 Bruen Skyway Suite 85,East Los Angeles,California,Los Angeles County,6037,90022,34.048788862720585,-118.19106162668592,4176.99,120564.50,21122
8f9bfbf5-6630-3d5a-0b89-f85b58de5a4d,1984-10-23,,999-81-4524,S99958922,X19509585X,Mr.,Lowell343,Kevin729,Langosh790,,,S,white,nonhispanic,M,Atwater  California  US,401 Bartell Trail Apt 61,Long Beach,California,Los Angeles County,6037,90807,33.7412334626404,-118.11614758148852,549868.38,434791.61,56884
3933a7be-fc04-d782-6e4a-4f712e59152e,1990-09-22,,999-96-8637,S99920224,X24234515X,Mrs.,Kimbery217,,Raynor401,,Beer512,M,white,nonhispanic,F,Lemon Grove  California  US,255 Conroy Mews Suite 94,Marina del Rey,California,Los Angeles County,6037,90295,33.95628839561466,-118.410099078172,34252.56,1796835.86,155046
90138d91-a11d-bdca-4bc6-4dff87ccb615,2000-11-07,,999-50-9255,S99953916,X75413142X,Ms.,Sherise735,Leola603,Lang846,,,,white,hispanic,F,Newark  California  US,195 Gibson Bypass,Anaheim,California,Orange County,6059,92867,33.828445102279666,-117.89770332501597,136928.90,361954.23,68150
e9e228fc-517b-2c2d-4f36-c6c48db19844,1978-06-22,,999-44-2377,S99951449,X46770045X,Mrs.,June482,Kaley842,Luettgen772,,Frami345,M,asian,nonhispanic,F,Incheon  Incheon  KR,1047 Renner Village,Elk Grove,California,Sacramento County,6067,95624,38.48775391159231,-121.35278016414797,522390.71,166461.50,67645
7c0b3e57-a2dc-7f1e-cffb-776c50c78505,1977-01-07,,999-89-4678,S99911207,X32251901X,Mrs.,Antonia30,,Delatorre612,,Colunga237,D,white,hispanic,F,Carolina  Puerto Rico  PR,563 Mitchell Flat,Colton,California,San Bernardino County,6071,92316,34.0247605770142,-117.3353511654522,121085.57,2197823.92,8437
